市立長興國小,[03]桃園市
市立三光國小,[03]桃園市
市立羅浮國小,[03]桃園市
市立巴崚國小,[03]桃園市
市立東安國小,[03]桃園市
市立青溪國小,[03]桃園市
市立錦興國小,[03]桃園市
市立興國國小,[03]桃園市
市立華勛國小,[03]桃園市
市立同安國小,[03]桃園市
市立大忠國小,[03]桃園市
市立楊明國小,[03]桃園市
市立祥安國小,[03]桃園市
市立迴龍國(中)小,[03]桃園市
市立建德國小,[03]桃園市
市立林森國小,[03]桃園市
市立文化國小,[03]桃園市
市立龍星國小,[03]桃園市
市立大有國小,[03]桃園市
市立幸福國小,[03]桃園市
市立慈文國小,[03]桃園市
市立大業國小,[03]桃園市
市立同德國小,[03]桃園市
市立光明國小,[03]桃園市
市立文華國小,[03]桃園市
市立田心國小,[03]桃園市
市立忠福國小,[03]桃園市
市立興仁國小,[03]桃園市
市立平興國小,[03]桃園市
市立義興國小,[03]桃園市
市立瑞塘國小,[03]桃園市
市立三坑國小,[03]桃園市
市立楓樹國小,[03]桃園市
市立楊心國小,[03]桃園市
市立南美國小,[03]桃園市
市立中原國小,[03]桃園市
市立元生國小,[03]桃園市
市立莊敬國小,[03]桃園市
市立自強國小,[03]桃園市
市立新榮國小,[03]桃園市
市立楊光國(中)小,[03]桃園市
市立快樂國小,[03]桃園市
市立永順國小,[03]桃園市
市立新埔國小,[03]桃園市
市立文欣國小,[03]桃園市
市立雙龍國小,[03]桃園市
市立龍安國小,[03]桃園市
市立長庚國小,[03]桃園市
市立仁和國小,[03]桃園市
市立大湖國小,[03]桃園市
私立華盛頓國小,[06]臺中市
市立善水國(中)小,[06]臺中市
市立豐原國小,[06]臺中市
市立瑞穗國小,[06]臺中市
市立南陽國小,[06]臺中市
市立富春國小,[06]臺中市
市立豐村國小,[06]臺中市
市立翁子國小,[06]臺中市
市立豐田國小,[06]臺中市
市立合作國小,[06]臺中市
市立內埔國小,[06]臺中市
市立后里國小,[06]臺中市
市立月眉國小,[06]臺中市
市立七星國小,[06]臺中市
市立育英國小,[06]臺中市
市立后里區泰安國小,[06]臺中市
市立神岡國小,[06]臺中市
市立豐洲國小,[06]臺中市
市立社口國小,[06]臺中市
市立圳堵國小,[06]臺中市
市立岸裡國小,[06]臺中市
市立大雅國小,[06]臺中市
市立三和國小,[06]臺中市
市立大明國小,[06]臺中市
市立上楓國小,[06]臺中市
市立汝鎏國小,[06]臺中市
市立陽明國小,[06]臺中市
市立潭子國小,[06]臺中市
市立僑忠國小,[06]臺中市
市立東寶國小,[06]臺中市
